precision,recall,threshold
0.5548320767649074,1.0,1.00467495e-10
0.5548388676058407,1.0,1.0146311e-10
0.5548524497864163,1.0,1.01711514e-10
0.554859241126071,1.0,1.01773416e-10
0.5548660326319783,1.0,1.0237033e-10
0.5548728243041445,1.0,1.0346666e-10
0.5548796161425756,1.0,1.043888e-10
0.5548864081472777,1.0,1.0439796e-10
0.554893200318257,1.0,1.0467631e-10
0.5548999926555194,1.0,1.0481896e-10
0.5549067851590711,1.0,1.0493338e-10
0.5549135778289184,1.0,1.0511286e-10
0.5549203706650672,1.0,1.0556372e-10
0.5549271636675236,1.0,1.058044e-10
0.5549339568362938,1.0,1.06345e-10
0.5549407501713838,1.0,1.06520806e-10
0.5549475436727999,1.0,1.0678322e-10
0.554954337340548,1.0,1.0691446e-10
0.5549611311746343,1.0,1.0735216e-10
0.5549679251750649,1.0,1.07509945e-10
0.554974719341846,1.0,1.0779165e-10
0.5549815136749835,1.0,1.0839326e-10
0.5549883081744836,1.0,1.0855112e-10
0.5549951028403526,1.0,1.0907995e-10
0.5550018976725963,1.0,1.091018e-10
0.5550086926712211,1.0,1.0945008e-10
0.555015487836233,1.0,1.09650046e-10
0.555022283167638,1.0,1.1055263e-10
0.5550290786654423,1.0,1.1058869e-10
0.5550358743296521,1.0,1.1063068e-10
0.5550426701602733,1.0,1.1098278e-10
0.5550494661573122,1.0,1.10994214e-10
0.5550562623207748,1.0,1.1114229e-10
0.5550630586506673,1.0,1.11274226e-10
0.5550698551469958,1.0,1.1177901e-10
0.5550766518097664,1.0,1.1201506e-10
0.5550834486389852,1.0,1.1203087e-10
0.5550902456346583,1.0,1.1264668e-10
0.5550970427967917,1.0,1.1339514e-10
0.5551038401253918,1.0,1.14169035e-10
0.5551106376204646,1.0,1.1490985e-10
0.5551174352820161,1.0,1.14961374e-10
0.5551242331100525,1.0,1.1511189e-10
0.55513103110458,1.0,1.15139336e-10
0.5551378292656045,1.0,1.1560585e-10
0.5551446275931323,1.0,1.1564798e-10
0.5551514260871695,1.0,1.16148896e-10
0.5551582247477221,1.0,1.1653813e-10
